sales_id,car_key,date_key,customer_key,acquisition_source_key,location_key,list_price,selling_price,discount_amount,discount_pct,cost_price,profit,profit_margin,depreciation_amount,discount_to_deprec_ratio,net_revenue,days_on_lot,car_age,mileage,quantity
6137,1852,20260412,26,2,1,308000.0,285000.0,23000.0,7.47,249000.0,36000.0,12.63,162574.3,14.15,285000.0,111,9,74969,1
6138,1853,20250523,21,1,1,206000.0,195000.0,11000.0,5.34,164000.0,31000.0,15.9,130260.72,8.44,195000.0,49,12,116238,1
6139,1854,20240619,86,1,1,128000.0,120000.0,8000.0,6.25,103000.0,17000.0,14.17,96982.77,8.25,120000.0,50,17,163721,1
6140,1855,20240127,40,1,1,234000.0,220000.0,14000.0,5.98,178000.0,42000.0,19.09,161180.88,8.69,220000.0,18,14,258296,1
6141,1856,20240418,15,2,1,106000.0,100000.0,6000.0,5.66,82000.0,18000.0,18.0,89070.74,6.74,100000.0,17,22,246224,1
6142,1775,20251018,72,3,1,143000.0,130000.0,13000.0,9.09,109000.0,21000.0,16.15,94629.81,13.74,130000.0,53,13,157123,1
6143,873,20250801,9,2,1,285000.0,265000.0,20000.0,7.02,212000.0,53000.0,20.0,112188.82,17.83,265000.0,67,6,125657,1
6144,1083,20240229,56,1,1,285000.0,265000.0,20000.0,7.02,212000.0,53000.0,20.0,112188.82,17.83,265000.0,67,6,125657,1
6145,399,20240116,58,2,1,499000.0,460000.0,39000.0,7.82,377000.0,83000.0,18.04,263391.48,14.81,460000.0,113,9,244826,1
6146,461,20260529,51,2,1,499000.0,460000.0,39000.0,7.82,377000.0,83000.0,18.04,263391.48,14.81,460000.0,113,9,244826,1
6147,1857,20250811,71,3,1,396000.0,345000.0,51000.0,12.88,290000.0,55000.0,15.94,192765.33,26.46,345000.0,76,8,136668,1
6148,1858,20260308,3,2,1,151000.0,135000.0,16000.0,10.6,108000.0,27000.0,20.0,99923.79,16.01,135000.0,22,13,114443,1
6149,1859,20260716,49,2,1,137000.0,120000.0,17000.0,12.41,99000.0,21000.0,17.5,94366.58,18.01,120000.0,28,14,66808,1
6150,1860,20240715,49,2,1,197000.0,185000.0,12000.0,6.09,156000.0,29000.0,15.68,153081.54,7.84,185000.0,107,18,239297,1
6151,1861,20250901,8,3,1,109000.0,100000.0,9000.0,8.26,85000.0,15000.0,15.0,80290.1,11.21,100000.0,105,16,250124,1
6152,1862,20261122,23,1,1,249000.0,225000.0,24000.0,9.64,197000.0,28000.0,12.44,202015.36,11.88,225000.0,58,20,402992,1
6153,1863,20241117,47,3,1,333000.0,315000.0,18000.0,5.41,268000.0,47000.0,14.92,199920.75,9.0,315000.0,89,11,130549,1
6154,1864,20251106,22,3,1,247000.0,235000.0,12000.0,4.86,196000.0,39000.0,16.6,170135.37,7.05,235000.0,109,14,286068,1
6155,1865,20260531,61,1,1,218000.0,195000.0,23000.0,10.55,171000.0,24000.0,12.31,137848.73,16.68,195000.0,91,12,142306,1
6156,1866,20260331,84,1,1,774000.0,695000.0,79000.0,10.21,600000.0,95000.0,13.67,118886.4,66.45,695000.0,87,2,35976,1
6157,1867,20260620,3,1,1,245000.0,225000.0,20000.0,8.16,184000.0,41000.0,18.22,138574.83,14.43,225000.0,39,10,160752,1
6158,1737,20250228,86,3,1,368000.0,335000.0,33000.0,8.97,272000.0,63000.0,18.81,179135.45,18.42,335000.0,75,8,32585,1
6159,387,20240115,49,1,1,737000.0,675000.0,62000.0,8.41,576000.0,99000.0,14.67,209018.39,29.66,675000.0,86,4,85744,1
6160,1868,20260428,48,2,1,315000.0,299000.0,16000.0,5.08,253000.0,46000.0,15.38,178167.64,8.98,299000.0,100,10,110000,1
6161,52,20240502,38,1,1,341000.0,315000.0,26000.0,7.62,272000.0,43000.0,13.65,165992.36,15.66,315000.0,68,8,135094,1
6162,1019,20240401,60,3,1,341000.0,315000.0,26000.0,7.62,272000.0,43000.0,13.65,165992.36,15.66,315000.0,68,8,135094,1
6163,1869,20250723,83,2,1,384000.0,360000.0,24000.0,6.25,309000.0,51000.0,14.17,186923.95,12.84,360000.0,62,8,50000,1
6164,1870,20251020,55,3,1,318000.0,299999.0,18001.0,5.66,255000.0,44999.0,15.0,201082.09,8.95,299999.0,61,12,50000,1
6165,1871,20240419,29,1,1,556000.0,485000.0,71000.0,12.77,426000.0,59000.0,12.16,157685.51,45.03,485000.0,90,4,42365,1
6166,1872,20250404,81,2,1,1654000.0,1490000.0,164000.0,9.92,1256000.0,234000.0,15.7,366050.05,44.8,1490000.0,40,3,38021,1
6167,1873,20250511,12,2,1,691000.0,615000.0,76000.0,11.0,498000.0,117000.0,19.02,272008.69,27.94,615000.0,24,6,117453,1
6168,1643,20240319,76,3,1,741000.0,685000.0,56000.0,7.56,593000.0,92000.0,13.43,113817.6,49.2,685000.0,29,2,66734,1
6169,1874,20250226,78,2,1,914000.0,839000.0,75000.0,8.21,688000.0,151000.0,18.0,73120.0,102.57,839000.0,14,1,22000,1
6170,1875,20260522,18,3,1,1352000.0,1259000.0,93000.0,6.88,1085000.0,174000.0,13.82,207667.2,44.78,1259000.0,16,2,52000,1
6171,1876,20241015,87,2,1,773000.0,729000.0,44000.0,5.69,639000.0,90000.0,12.35,219228.24,20.07,729000.0,27,4,80000,1
6172,1877,20250413,95,3,1,853000.0,799000.0,54000.0,6.33,684000.0,115000.0,14.39,188779.14,28.6,799000.0,65,3,67000,1
6173,1878,20260107,77,2,1,293000.0,259000.0,34000.0,11.6,220000.0,39000.0,15.06,185273.75,18.35,259000.0,84,12,182000,1
6174,1757,20250731,65,3,1,860000.0,769000.0,91000.0,10.58,644000.0,125000.0,16.25,243902.05,37.31,769000.0,105,4,78000,1
6175,1594,20261201,54,1,1,1325000.0,1199000.0,126000.0,9.51,994000.0,205000.0,17.1,293238.4,42.97,1199000.0,100,3,44000,1
6176,2215,20251202,83,1,1,1325000.0,1199000.0,126000.0,9.51,994000.0,205000.0,17.1,293238.4,42.97,1199000.0,100,3,44000,1
6177,1741,20240127,57,2,1,701000.0,639000.0,62000.0,8.84,529000.0,110000.0,17.21,238983.85,25.94,639000.0,99,5,125000,1
6178,1801,20250705,61,1,1,456000.0,399000.0,57000.0,12.5,340000.0,59000.0,14.79,179502.12,31.75,399000.0,110,6,136000,1
6179,1879,20250324,90,1,1,528000.0,499000.0,29000.0,5.49,429000.0,70000.0,14.03,316991.46,9.15,499000.0,54,11,209000,1
6180,2087,20251028,88,3,1,528000.0,499000.0,29000.0,5.49,429000.0,70000.0,14.03,316991.46,9.15,499000.0,54,11,209000,1
6181,1880,20250805,56,1,1,1034000.0,959000.0,75000.0,7.25,819000.0,140000.0,14.6,82720.0,90.67,959000.0,37,1,45000,1
6182,1881,20240218,68,2,1,856000.0,789000.0,67000.0,7.83,644000.0,145000.0,18.38,131481.6,50.96,789000.0,59,2,70000,1
6183,1882,20241116,29,2,1,382000.0,339000.0,43000.0,11.26,285000.0,54000.0,15.93,168902.6,25.46,339000.0,11,7,156000,1
6184,1824,20260810,98,2,1,562000.0,489000.0,73000.0,12.99,422000.0,67000.0,13.7,248490.21,29.38,489000.0,93,7,83000,1
6185,1901,20240711,57,2,1,562000.0,489000.0,73000.0,12.99,422000.0,67000.0,13.7,248490.21,29.38,489000.0,93,7,83000,1
6186,1883,20261031,80,2,1,321000.0,299000.0,22000.0,6.85,251000.0,48000.0,16.05,156256.74,14.08,299000.0,77,8,107000,1
6187,1707,20260823,69,2,1,1091000.0,959000.0,132000.0,12.1,808000.0,151000.0,15.75,371942.06,35.49,959000.0,86,5,55000,1
6188,1989,20251024,81,1,1,1091000.0,959000.0,132000.0,12.1,808000.0,151000.0,15.75,371942.06,35.49,959000.0,86,5,55000,1
6189,1884,20260406,16,1,1,724000.0,639000.0,85000.0,11.74,551000.0,88000.0,13.77,57920.0,146.75,639000.0,33,1,5300,1
6190,1629,20260809,89,3,1,739000.0,689000.0,50000.0,6.77,588000.0,101000.0,14.66,209585.6,23.86,689000.0,111,4,167000,1
6191,1885,20260213,60,2,1,391000.0,359000.0,32000.0,8.18,299000.0,60000.0,16.71,153915.19,20.79,359000.0,113,6,51000,1
6192,1886,20260727,31,2,1,326000.0,299000.0,27000.0,8.28,261000.0,38000.0,12.71,206140.76,13.1,299000.0,57,12,214000,1
6193,1887,20260409,85,3,1,447000.0,389000.0,58000.0,12.98,316000.0,73000.0,18.77,68659.2,84.48,389000.0,54,2,55000,1
6194,1888,20240228,69,1,1,448000.0,419000.0,29000.0,6.47,369000.0,50000.0,11.93,236471.71,12.26,419000.0,102,9,29000,1
6195,1889,20250718,78,2,1,270000.0,239000.0,31000.0,11.48,193000.0,46000.0,19.25,178671.67,17.35,239000.0,67,13,143000,1
6196,1890,20261208,30,3,1,497000.0,459000.0,38000.0,7.65,368000.0,91000.0,19.83,76339.2,49.78,459000.0,45,2,36000,1
6197,1891,20260728,90,2,1,403000.0,359000.0,44000.0,10.92,313000.0,46000.0,12.81,158638.93,27.74,359000.0,11,6,105000,1
6198,1881,20261003,24,2,1,862000.0,789000.0,73000.0,8.47,647000.0,142000.0,18.0,132403.2,55.13,789000.0,114,2,67000,1
6199,1892,20260615,100,2,1,1107000.0,999000.0,108000.0,9.76,858000.0,141000.0,14.11,170035.2,63.52,999000.0,27,2,17000,1
6200,1893,20260330,99,2,1,667000.0,589000.0,78000.0,11.69,509000.0,80000.0,13.58,400441.87,19.48,589000.0,58,11,205000,1
6201,1894,20240529,21,3,1,598000.0,529000.0,69000.0,11.54,460000.0,69000.0,13.04,169597.01,40.68,529000.0,17,4,26000,1
6202,1895,20240404,5,1,1,442000.0,389000.0,53000.0,11.99,342000.0,47000.0,12.08,67891.2,78.07,389000.0,67,2,31000,1
6203,1896,20260425,92,1,1,791000.0,749000.0,42000.0,5.31,617000.0,132000.0,17.62,175057.79,23.99,749000.0,24,3,25000,1
6204,1897,20260827,82,1,1,547000.0,489000.0,58000.0,10.6,419000.0,70000.0,14.31,186482.41,31.1,489000.0,114,5,86570,1
6205,1984,20240621,79,2,1,547000.0,489000.0,58000.0,10.6,419000.0,70000.0,14.31,186482.41,31.1,489000.0,114,5,86570,1
6206,1898,20250922,62,3,1,531000.0,499000.0,32000.0,6.03,404000.0,95000.0,19.04,280282.32,11.42,499000.0,26,9,224957,1
6207,1899,20260124,35,3,1,719000.0,659000.0,60000.0,8.34,549000.0,110000.0,16.69,203913.46,29.42,659000.0,32,4,95000,1
6208,1900,20260717,81,1,1,1325000.0,1199000.0,126000.0,9.51,1041000.0,158000.0,13.18,106000.0,118.87,1199000.0,75,1,76000,1
6209,1824,20261013,65,3,1,577000.0,529000.0,48000.0,8.32,439000.0,90000.0,17.01,255122.51,18.81,529000.0,79,7,78000,1
6210,1901,20260819,31,3,1,577000.0,529000.0,48000.0,8.32,439000.0,90000.0,17.01,255122.51,18.81,529000.0,79,7,78000,1
6211,1902,20261104,40,3,1,825000.0,749000.0,76000.0,9.21,635000.0,114000.0,15.22,182582.4,41.63,749000.0,102,3,44190,1
6212,1903,20250603,44,1,1,1022000.0,889000.0,133000.0,13.01,747000.0,142000.0,15.97,402305.19,33.06,889000.0,36,6,35529,1
6213,1706,20260519,78,3,1,563000.0,529000.0,34000.0,6.04,451000.0,78000.0,14.74,124598.66,27.29,529000.0,46,3,102451,1
6214,1904,20240322,76,2,1,563000.0,529000.0,34000.0,6.04,451000.0,78000.0,14.74,124598.66,27.29,529000.0,46,3,102451,1
6215,364,20240510,5,2,1,669000.0,599000.0,70000.0,10.46,526000.0,73000.0,12.19,102758.4,68.12,599000.0,58,2,32132,1
6216,1905,20260511,74,3,1,718000.0,659000.0,59000.0,8.22,530000.0,129000.0,19.58,494563.55,11.93,659000.0,73,14,207849,1
6217,42,20251122,81,2,1,690000.0,649000.0,41000.0,5.94,549000.0,100000.0,15.41,335878.98,12.21,649000.0,43,8,117983,1
6218,1906,20250115,49,2,1,244000.0,229000.0,15000.0,6.15,199000.0,30000.0,13.1,161466.25,9.29,229000.0,27,13,124113,1
6219,1888,20240225,93,2,1,491000.0,429000.0,62000.0,12.63,360000.0,69000.0,16.08,259168.77,23.92,429000.0,73,9,100000,1
6220,1907,20250815,48,2,1,568000.0,499000.0,69000.0,12.15,402000.0,97000.0,19.44,251143.13,27.47,499000.0,115,7,146971,1
6221,1982,20241224,21,2,1,568000.0,499000.0,69000.0,12.15,402000.0,97000.0,19.44,251143.13,27.47,499000.0,115,7,146971,1
6222,1908,20260718,47,3,1,718000.0,629000.0,89000.0,12.4,531000.0,98000.0,15.58,349508.85,25.46,629000.0,83,8,156663,1
6223,1909,20250925,2,3,1,1091000.0,949000.0,142000.0,13.02,784000.0,165000.0,17.39,87280.0,162.69,949000.0,111,1,31000,1
6224,1910,20241025,62,2,1,1487000.0,1389000.0,98000.0,6.59,1128000.0,261000.0,18.79,118960.0,82.38,1389000.0,53,1,24000,1
6225,2035,20240215,15,1,1,1487000.0,1389000.0,98000.0,6.59,1128000.0,261000.0,18.79,118960.0,82.38,1389000.0,53,1,24000,1
6226,1877,20260102,86,1,1,824000.0,759000.0,65000.0,7.89,659000.0,100000.0,13.18,182361.09,35.64,759000.0,26,3,61000,1
6227,1911,20260210,76,3,1,892000.0,799000.0,93000.0,10.43,673000.0,126000.0,15.77,197410.3,47.11,799000.0,68,3,217000,1
6228,2318,20251116,90,2,1,892000.0,799000.0,93000.0,10.43,673000.0,126000.0,15.77,197410.3,47.11,799000.0,68,3,217000,1
6229,1670,20241222,57,3,1,570000.0,519000.0,51000.0,8.95,454000.0,65000.0,12.52,300868.02,16.95,519000.0,22,9,188000,1
6230,1912,20240615,69,1,1,570000.0,519000.0,51000.0,8.95,454000.0,65000.0,12.52,300868.02,16.95,519000.0,22,9,188000,1
6231,1913,20251018,93,1,1,174000.0,159000.0,15000.0,8.62,137000.0,22000.0,13.84,115143.96,13.03,159000.0,61,13,142000,1
6232,1914,20241021,1,1,1,759000.0,699000.0,60000.0,7.91,598000.0,101000.0,14.45,167975.81,35.72,699000.0,69,3,20000,1
6233,1641,20241104,96,2,1,542000.0,489000.0,53000.0,9.78,391000.0,98000.0,20.04,239647.14,22.12,489000.0,51,7,106000,1
6234,1648,20251219,11,2,1,542000.0,489000.0,53000.0,9.78,391000.0,98000.0,20.04,239647.14,22.12,489000.0,51,7,106000,1
6235,1915,20250104,34,3,1,375000.0,339000.0,36000.0,9.6,283000.0,56000.0,16.52,106352.64,33.85,339000.0,100,4,89000,1
6236,1916,20240602,17,2,1,383000.0,359000.0,24000.0,6.27,293000.0,66000.0,18.38,242183.77,9.91,359000.0,73,12,175000,1
6237,1800,20241203,91,3,1,1140000.0,1039000.0,101000.0,8.86,907000.0,132000.0,12.7,323312.03,31.24,1039000.0,75,4,119000,1
6238,1917,20250514,64,2,1,1140000.0,1039000.0,101000.0,8.86,907000.0,132000.0,12.7,323312.03,31.24,1039000.0,75,4,119000,1
6239,1918,20260617,59,1,1,1093000.0,989000.0,104000.0,9.52,805000.0,184000.0,18.6,309982.49,33.55,989000.0,43,4,82000,1
6240,1919,20250213,79,1,1,320000.0,289000.0,31000.0,9.69,238000.0,51000.0,17.65,202346.76,15.32,289000.0,104,12,188000,1
6241,1774,20260711,77,1,1,492000.0,459000.0,33000.0,6.71,386000.0,73000.0,15.9,239496.31,13.78,459000.0,96,8,63000,1
6242,1920,20240523,14,2,1,786000.0,699000.0,87000.0,11.07,574000.0,125000.0,17.88,120729.6,72.06,699000.0,80,2,50000,1
6243,1921,20240324,42,1,1,630000.0,599000.0,31000.0,4.92,489000.0,110000.0,18.36,306672.11,10.11,599000.0,111,8,157000,1
6244,1922,20260202,44,2,1,401000.0,369000.0,32000.0,7.98,313000.0,56000.0,15.18,195199.23,16.39,369000.0,73,8,160000,1
6245,1693,20261024,18,3,1,721000.0,639000.0,82000.0,11.37,516000.0,123000.0,19.25,204480.68,40.1,639000.0,42,4,51000,1
6246,1923,20261128,97,2,1,630000.0,569000.0,61000.0,9.68,458000.0,111000.0,19.51,278556.64,21.9,569000.0,21,7,159000,1
6247,1924,20240821,37,1,1,784000.0,729000.0,55000.0,7.02,605000.0,124000.0,17.01,222347.92,24.74,729000.0,118,4,101000,1
6248,1925,20250714,54,2,1,469000.0,419000.0,50000.0,10.66,359000.0,60000.0,14.32,207369.94,24.11,419000.0,85,7,79000,1
6249,1926,20240424,29,2,1,973000.0,879000.0,94000.0,9.66,742000.0,137000.0,15.59,149452.8,62.9,879000.0,28,2,28000,1
6250,1927,20240705,31,2,1,790000.0,699000.0,91000.0,11.52,583000.0,116000.0,16.6,224049.56,40.62,699000.0,18,4,134000,1
6251,1792,20260110,82,3,1,561000.0,499000.0,62000.0,11.05,422000.0,77000.0,15.43,220834.84,28.08,499000.0,83,6,105000,1
6252,1928,20250628,52,1,1,561000.0,499000.0,62000.0,11.05,422000.0,77000.0,15.43,220834.84,28.08,499000.0,83,6,105000,1
6253,1929,20250324,59,2,1,577000.0,519000.0,58000.0,10.05,430000.0,89000.0,17.15,127697.02,45.42,519000.0,26,3,37000,1
6254,2095,20250726,58,3,1,577000.0,519000.0,58000.0,10.05,430000.0,89000.0,17.15,127697.02,45.42,519000.0,26,3,37000,1
6255,1930,20250731,74,1,1,603000.0,549000.0,54000.0,8.96,480000.0,69000.0,12.57,341063.76,15.83,549000.0,59,10,140000,1
6256,1581,20240703,96,2,1,1232000.0,1159000.0,73000.0,5.93,932000.0,227000.0,19.59,349403.87,20.89,1159000.0,113,4,40000,1
6257,1642,20251102,17,1,1,1232000.0,1159000.0,73000.0,5.93,932000.0,227000.0,19.59,349403.87,20.89,1159000.0,113,4,40000,1
6258,1931,20251128,1,1,1,494000.0,459000.0,35000.0,7.09,392000.0,67000.0,14.6,279412.1,12.53,459000.0,48,10,45000,1
6259,1800,20260506,69,3,1,1091000.0,999000.0,92000.0,8.43,870000.0,129000.0,12.91,309415.28,29.73,999000.0,50,4,79000,1
6260,1917,20261008,67,1,1,1091000.0,999000.0,92000.0,8.43,870000.0,129000.0,12.91,309415.28,29.73,999000.0,50,4,79000,1
6261,1791,20250905,93,2,1,976000.0,879000.0,97000.0,9.94,760000.0,119000.0,13.54,78080.0,124.23,879000.0,19,1,31000,1
6262,2127,20260611,45,2,1,976000.0,879000.0,97000.0,9.94,760000.0,119000.0,13.54,78080.0,124.23,879000.0,19,1,31000,1
6263,1932,20260515,30,3,1,351000.0,319000.0,32000.0,9.12,260000.0,59000.0,18.5,138169.39,23.16,319000.0,21,6,127920,1
6264,839,20251121,72,1,1,474000.0,439000.0,35000.0,7.38,362000.0,77000.0,17.54,284571.88,12.3,439000.0,88,11,175797,1
6265,1933,20260425,99,2,1,629000.0,599000.0,30000.0,4.77,514000.0,85000.0,14.19,306185.33,9.8,599000.0,104,8,113966,1
6266,1934,20260118,3,2,1,758000.0,689000.0,69000.0,9.1,556000.0,133000.0,19.3,167754.5,41.13,689000.0,24,3,2691,1
6267,1935,20261201,73,1,1,646000.0,599000.0,47000.0,7.28,518000.0,81000.0,13.52,183210.15,25.65,599000.0,37,4,144601,1
6268,1821,20250430,65,2,1,999000.0,889000.0,110000.0,11.01,762000.0,127000.0,14.29,283323.43,38.82,889000.0,13,4,46308,1
6269,575,20251117,97,3,1,451000.0,429000.0,22000.0,4.88,368000.0,61000.0,14.22,153754.23,14.31,429000.0,45,5,39845,1
6270,1095,20260630,4,1,1,451000.0,429000.0,22000.0,4.88,368000.0,61000.0,14.22,153754.23,14.31,429000.0,45,5,39845,1
6271,476,20250723,94,3,1,664000.0,599000.0,65000.0,9.79,484000.0,115000.0,19.2,146951.17,44.23,599000.0,74,3,25877,1
6272,52,20240407,95,1,1,296000.0,259000.0,37000.0,12.5,222000.0,37000.0,14.29,144087.21,25.68,259000.0,117,8,157000,1
6273,1019,20260504,15,1,1,296000.0,259000.0,37000.0,12.5,222000.0,37000.0,14.29,144087.21,25.68,259000.0,117,8,157000,1
6274,1779,20250920,70,2,1,554000.0,519000.0,35000.0,6.32,443000.0,76000.0,14.64,292422.6,11.97,519000.0,107,9,149000,1
6275,1936,20250613,35,3,1,554000.0,519000.0,35000.0,6.32,443000.0,76000.0,14.64,292422.6,11.97,519000.0,107,9,149000,1
6276,1937,20241031,98,1,1,218000.0,199000.0,19000.0,8.72,172000.0,27000.0,13.57,169399.88,11.22,199000.0,56,18,269105,1
6277,1938,20260227,27,3,1,910000.0,859000.0,51000.0,5.6,690000.0,169000.0,19.67,258082.41,19.76,859000.0,90,4,17000,1
6278,1939,20240119,77,2,1,555000.0,499000.0,56000.0,10.09,400000.0,99000.0,19.84,270163.53,20.73,499000.0,48,8,28000,1
6279,2184,20251008,41,1,1,555000.0,499000.0,56000.0,10.09,400000.0,99000.0,19.84,270163.53,20.73,499000.0,48,8,28000,1
6280,1940,20240117,22,3,1,1170000.0,1059000.0,111000.0,9.49,879000.0,180000.0,17.0,179712.0,61.77,1059000.0,47,2,50000,1
6281,1976,20260307,40,1,1,1170000.0,1059000.0,111000.0,9.49,879000.0,180000.0,17.0,179712.0,61.77,1059000.0,47,2,50000,1
6282,1941,20261117,93,2,1,501000.0,459000.0,42000.0,8.38,373000.0,86000.0,18.74,197216.14,21.3,459000.0,53,6,139000,1
6283,1942,20250623,58,3,1,429000.0,389000.0,40000.0,9.32,329000.0,60000.0,15.42,94942.85,42.13,389000.0,60,3,40000,1
6284,1943,20251005,37,1,1,603000.0,529000.0,74000.0,12.27,462000.0,67000.0,12.67,266618.5,27.76,529000.0,106,7,66000,1
6285,1940,20260125,58,1,1,1389000.0,1299000.0,90000.0,6.48,1080000.0,219000.0,16.86,213350.4,42.18,1299000.0,94,2,68000,1
6286,1976,20240104,43,2,1,1389000.0,1299000.0,90000.0,6.48,1080000.0,219000.0,16.86,213350.4,42.18,1299000.0,94,2,68000,1
6287,1944,20260528,45,2,1,736000.0,699000.0,37000.0,5.03,606000.0,93000.0,13.3,325424.9,11.37,699000.0,35,7,60000,1
6288,1808,20260625,12,1,1,522000.0,459000.0,63000.0,12.07,367000.0,92000.0,20.04,205482.69,30.66,459000.0,119,6,128000,1
6289,2251,20251205,69,2,1,522000.0,459000.0,63000.0,12.07,367000.0,92000.0,20.04,205482.69,30.66,459000.0,119,6,128000,1
6290,1945,20260327,69,2,1,841000.0,759000.0,82000.0,9.75,617000.0,142000.0,18.71,409382.93,20.03,759000.0,45,8,179000,1
6291,1670,20260720,59,3,1,591000.0,519000.0,72000.0,12.18,416000.0,103000.0,19.85,311952.63,23.08,519000.0,78,9,160000,1
6292,1912,20250723,50,2,1,591000.0,519000.0,72000.0,12.18,416000.0,103000.0,19.85,311952.63,23.08,519000.0,78,9,160000,1
6293,1946,20240327,26,2,1,665000.0,599000.0,66000.0,9.92,495000.0,104000.0,17.36,261773.92,25.21,599000.0,106,6,110000,1
6294,1938,20250824,90,3,1,836000.0,739000.0,97000.0,11.6,645000.0,94000.0,12.72,237095.49,40.91,739000.0,10,4,68000,1
6295,1739,20260816,10,2,1,436000.0,399000.0,37000.0,8.49,322000.0,77000.0,19.3,192778.88,19.19,399000.0,62,7,96000,1
6296,1896,20250911,49,2,1,899000.0,799000.0,100000.0,11.12,678000.0,121000.0,15.14,198959.49,50.26,799000.0,15,3,69000,1
6297,1947,20240626,3,2,1,444000.0,389000.0,55000.0,12.39,325000.0,64000.0,16.45,216130.82,25.45,389000.0,46,8,118000,1
6298,1948,20241106,64,1,1,552000.0,499000.0,53000.0,9.6,437000.0,62000.0,12.42,84787.2,62.51,499000.0,11,2,48000,1
6299,1641,20251203,71,3,1,576000.0,539000.0,37000.0,6.42,436000.0,103000.0,19.11,254680.36,14.53,539000.0,78,7,66000,1
6300,1648,20260305,6,1,1,576000.0,539000.0,37000.0,6.42,436000.0,103000.0,19.11,254680.36,14.53,539000.0,78,7,66000,1
6301,1792,20240125,55,3,1,505000.0,469000.0,36000.0,7.13,383000.0,86000.0,18.34,198790.72,18.11,469000.0,99,6,84000,1
6302,1928,20251007,66,2,1,505000.0,469000.0,36000.0,7.13,383000.0,86000.0,18.34,198790.72,18.11,469000.0,99,6,84000,1
6303,1783,20250621,58,2,1,320000.0,299000.0,21000.0,6.56,240000.0,59000.0,19.73,211759.02,9.92,299000.0,50,13,174000,1
6304,1949,20260212,55,1,1,320000.0,299000.0,21000.0,6.56,240000.0,59000.0,19.73,211759.02,9.92,299000.0,50,13,174000,1
6305,1950,20260614,79,3,1,816000.0,759000.0,57000.0,6.99,634000.0,125000.0,16.47,180590.59,31.56,759000.0,60,3,55000,1
6306,1624,20260928,96,3,1,528000.0,489000.0,39000.0,7.39,402000.0,87000.0,17.79,257020.43,15.17,489000.0,56,8,174000,1
6307,1689,20261111,2,3,1,528000.0,489000.0,39000.0,7.39,402000.0,87000.0,17.79,257020.43,15.17,489000.0,56,8,174000,1
6308,1951,20250712,31,1,1,817000.0,739000.0,78000.0,9.55,643000.0,96000.0,12.99,231706.95,33.66,739000.0,22,4,52000,1
6309,2062,20241010,43,1,1,817000.0,739000.0,78000.0,9.55,643000.0,96000.0,12.99,231706.95,33.66,739000.0,22,4,52000,1
6310,1952,20240808,65,1,1,398000.0,359000.0,39000.0,9.8,305000.0,54000.0,15.04,238944.32,16.32,359000.0,85,11,174000,1
6311,1953,20240112,75,2,1,425000.0,389000.0,36000.0,8.47,330000.0,59000.0,15.17,255154.11,14.11,389000.0,78,11,154000,1
6312,1954,20260708,82,1,1,544000.0,489000.0,55000.0,10.11,412000.0,77000.0,15.75,120393.73,45.68,489000.0,75,3,43000,1
6313,1584,20240124,55,3,1,422000.0,399000.0,23000.0,5.45,322000.0,77000.0,19.3,119682.17,19.22,399000.0,68,4,24000,1
6314,1955,20240516,65,3,1,348000.0,329000.0,19000.0,5.46,275000.0,54000.0,16.41,230287.93,8.25,329000.0,77,13,140000,1
6315,56,20241231,25,3,1,522000.0,489000.0,33000.0,6.32,430000.0,59000.0,12.07,80179.2,41.16,489000.0,68,2,58000,1
6316,1956,20241218,98,1,1,522000.0,489000.0,33000.0,6.32,430000.0,59000.0,12.07,80179.2,41.16,489000.0,68,2,58000,1
6317,1957,20250308,67,1,1,792000.0,719000.0,73000.0,9.22,623000.0,96000.0,13.35,121651.2,60.01,719000.0,100,2,68000,1
6318,1958,20251128,39,2,1,427000.0,399000.0,28000.0,6.56,348000.0,51000.0,12.78,145572.19,19.23,399000.0,19,5,30000,1
6319,1959,20240817,41,3,1,1034000.0,959000.0,75000.0,7.25,830000.0,129000.0,13.45,293249.68,25.58,959000.0,22,4,72000,1
6320,1661,20260914,95,3,1,718000.0,659000.0,59000.0,8.22,533000.0,126000.0,19.12,406109.09,14.53,659000.0,117,10,86000,1
6321,402,20241113,50,3,1,768000.0,679000.0,89000.0,11.59,556000.0,123000.0,18.11,117964.8,75.45,679000.0,11,2,61000,1
6322,586,20260705,57,1,1,567000.0,539000.0,28000.0,4.94,431000.0,108000.0,20.04,223196.71,12.54,539000.0,99,6,118588,1
6323,949,20240831,62,2,1,567000.0,539000.0,28000.0,4.94,431000.0,108000.0,20.04,223196.71,12.54,539000.0,99,6,118588,1
6324,239,20240828,98,2,1,512000.0,459000.0,53000.0,10.35,378000.0,81000.0,17.65,201546.24,26.3,459000.0,24,6,126629,1
6325,1632,20241003,19,2,1,468000.0,419000.0,49000.0,10.47,339000.0,80000.0,19.09,103574.02,47.31,419000.0,55,3,48203,1
6326,1960,20240107,52,3,1,327000.0,289000.0,38000.0,11.62,242000.0,47000.0,16.26,144584.16,26.28,289000.0,66,7,86584,1
6327,2140,20260330,48,1,1,327000.0,289000.0,38000.0,11.62,242000.0,47000.0,16.26,144584.16,26.28,289000.0,66,7,86584,1
6328,1665,20251015,94,2,1,788000.0,689000.0,99000.0,12.56,589000.0,100000.0,14.51,445701.9,22.21,689000.0,19,10,108702,1
